Time,Voltage 1,Voltage 2,Voltage 3, Voltage 4,Resistance 1,Resistance 2,Resistance 3,Resistance 4,
1523,0.76,1.89,1.87,3.21,99637.79528,110182.9787,107492.3077,1997333.333,
1524,0.76,1.89,1.86,3.23,99637.79528,110182.9787,106175,2584000,
1525,0.76,1.89,1.86,3.22,99637.79528,110182.9787,106175,2254000,
1526,0.75,1.9,1.86,3.21,97941.17647,111557.1429,106175,1997333.333,
1527,0.75,1.9,1.85,3.23,97941.17647,111557.1429,104875.8621,2584000,
1528,0.75,1.9,1.86,3.22,97941.17647,111557.1429,106175,2254000,
1529,0.76,1.91,1.86,3.21,99637.79528,112951.0791,106175,1997333.333,
1530,0.74,1.9,1.86,3.23,96257.8125,111557.1429,106175,2584000,
1531,0.74,1.89,1.86,3.23,96257.8125,110182.9787,106175,2584000,
1532,0.75,1.9,1.87,3.21,97941.17647,111557.1429,107492.3077,1997333.333,
1533,0.76,1.9,1.87,3.23,99637.79528,111557.1429,107492.3077,2584000,
1534,0.75,1.9,1.85,3.21,97941.17647,111557.1429,104875.8621,1997333.333,
1535,0.75,1.89,1.86,3.23,97941.17647,110182.9787,106175,2584000,
1536,0.76,1.9,1.86,3.21,99637.79528,111557.1429,106175,1997333.333,
1537,0.76,1.89,1.85,3.23,99637.79528,110182.9787,104875.8621,2584000,
1538,0.77,1.9,1.85,3.21,101347.8261,111557.1429,104875.8621,1997333.333,
1539,0.76,1.9,1.86,3.22,99637.79528,111557.1429,106175,2254000,
1540,0.76,1.9,1.86,3.22,99637.79528,111557.1429,106175,2254000,
1541,0.76,1.9,1.86,3.22,99637.79528,111557.1429,106175,2254000,
1542,0.76,1.91,1.85,3.21,99637.79528,112951.0791,104875.8621,1997333.333,
1543,0.76,1.91,1.85,3.23,99637.79528,112951.0791,104875.8621,2584000,
1544,0.76,1.9,1.87,3.22,99637.79528,111557.1429,107492.3077,2254000,
1545,0.76,1.9,1.86,3.22,99637.79528,111557.1429,106175,2254000,
1546,0.76,1.9,1.85,3.23,99637.79528,111557.1429,104875.8621,2584000,
1547,0.76,1.91,1.86,3.22,99637.79528,112951.0791,106175,2254000,
1548,0.76,1.9,1.86,3.21,99637.79528,111557.1429,106175,1997333.333,
1549,0.76,1.9,1.85,3.21,99637.79528,111557.1429,104875.8621,1997333.333,
1550,0.75,1.9,1.85,3.21,97941.17647,111557.1429,104875.8621,1997333.333,
1551,0.76,1.91,1.86,3.2,99637.79528,112951.0791,106175,1792000,
1552,0.75,1.9,1.85,3.21,97941.17647,111557.1429,104875.8621,1997333.333,
1553,0.76,1.9,1.85,3.23,99637.79528,111557.1429,104875.8621,2584000,
1554,0.76,1.89,1.85,3.22,99637.79528,110182.9787,104875.8621,2254000,
1555,0.76,1.9,1.86,3.23,99637.79528,111557.1429,106175,2584000,
1556,0.76,1.91,1.85,3.22,99637.79528,112951.0791,104875.8621,2254000,
1557,0.75,1.9,1.86,3.23,97941.17647,111557.1429,106175,2584000,
1558,0.76,1.9,1.85,3.22,99637.79528,111557.1429,104875.8621,2254000,
1559,0.75,1.91,1.85,3.21,97941.17647,112951.0791,104875.8621,1997333.333,
1560,0.75,1.9,1.84,3.21,97941.17647,111557.1429,103594.5205,1997333.333,
1561,0.75,1.9,1.86,3.21,97941.17647,111557.1429,106175,1997333.333,
1562,0.76,1.89,1.84,3.22,99637.79528,110182.9787,103594.5205,2254000,
1563,0.76,1.89,1.85,3.2,99637.79528,110182.9787,104875.8621,1792000,
1564,0.76,1.9,1.86,3.23,99637.79528,111557.1429,106175,2584000,
1565,0.75,1.9,1.85,3.2,97941.17647,111557.1429,104875.8621,1792000,
1566,0.75,1.89,1.84,3.21,97941.17647,110182.9787,103594.5205,1997333.333,
1567,0.76,1.9,1.84,3.2,99637.79528,111557.1429,103594.5205,1792000,
1568,0.76,1.9,1.86,3.22,99637.79528,111557.1429,106175,2254000,
1569,0.76,1.91,1.86,3.21,99637.79528,112951.0791,106175,1997333.333,
1570,0.76,1.9,1.83,3.23,99637.79528,111557.1429,102330.6122,2584000,
1571,0.76,1.9,1.83,3.21,99637.79528,111557.1429,102330.6122,1997333.333,
1572,0.76,1.91,1.84,3.21,99637.79528,112951.0791,103594.5205,1997333.333,
1573,0.75,1.9,1.83,3.22,97941.17647,111557.1429,102330.6122,2254000,
1574,0.75,1.9,1.84,3.22,97941.17647,111557.1429,103594.5205,2254000,
1575,0.76,1.91,1.84,3.2,99637.79528,112951.0791,103594.5205,1792000,
1576,0.75,1.9,1.84,3.21,97941.17647,111557.1429,103594.5205,1997333.333,
1577,0.76,1.9,1.84,3.2,99637.79528,111557.1429,103594.5205,1792000,
1578,0.75,1.9,1.84,3.22,97941.17647,111557.1429,103594.5205,2254000,
1579,0.76,1.9,1.84,3.22,99637.79528,111557.1429,103594.5205,2254000,
1580,0.75,1.9,1.84,3.21,97941.17647,111557.1429,103594.5205,1997333.333,
1581,0.75,1.9,1.84,3.21,97941.17647,111557.1429,103594.5205,1997333.333,
1582,0.74,1.9,1.84,3.2,96257.8125,111557.1429,103594.5205,1792000,
1583,0.75,1.91,1.84,3.21,97941.17647,112951.0791,103594.5205,1997333.333,
1584,0.74,1.91,1.83,3.22,96257.8125,112951.0791,102330.6122,2254000,
1585,0.75,1.9,1.84,3.22,97941.17647,111557.1429,103594.5205,2254000,
1586,0.76,1.91,1.83,3.2,99637.79528,112951.0791,102330.6122,1792000,
1587,0.75,1.91,1.84,3.22,97941.17647,112951.0791,103594.5205,2254000,
1588,0.75,1.92,1.85,3.21,97941.17647,114365.2174,104875.8621,1997333.333,
1589,0.75,1.9,1.83,3.21,97941.17647,111557.1429,102330.6122,1997333.333,
1590,0.75,1.9,1.83,3.22,97941.17647,111557.1429,102330.6122,2254000,
1591,0.75,1.91,1.83,3.22,97941.17647,112951.0791,102330.6122,2254000,
1592,0.74,1.91,1.83,3.22,96257.8125,112951.0791,102330.6122,2254000,
1593,0.75,1.9,1.84,3.22,97941.17647,111557.1429,103594.5205,2254000,
1594,0.73,1.92,1.84,3.21,94587.54864,114365.2174,103594.5205,1997333.333,
1595,0.75,1.91,1.84,3.21,97941.17647,112951.0791,103594.5205,1997333.333,
1596,0.75,1.9,1.83,3.2,97941.17647,111557.1429,102330.6122,1792000,
1597,0.76,1.9,1.84,3.22,99637.79528,111557.1429,103594.5205,2254000,
1598,0.75,1.9,1.82,3.22,97941.17647,111557.1429,101083.7838,2254000,
1599,0.75,1.91,1.82,3.21,97941.17647,112951.0791,101083.7838,1997333.333,
1600,0.74,1.91,1.82,3.2,96257.8125,112951.0791,101083.7838,1792000,
1601,0.76,1.91,1.83,3.21,99637.79528,112951.0791,102330.6122,1997333.333,
1602,0.75,1.91,1.82,3.22,97941.17647,112951.0791,101083.7838,2254000,
1603,0.76,1.91,1.83,3.2,99637.79528,112951.0791,102330.6122,1792000,
1604,0.75,1.92,1.83,3.22,97941.17647,114365.2174,102330.6122,2254000,
1605,0.75,1.91,1.83,3.22,97941.17647,112951.0791,102330.6122,2254000,
1606,0.75,1.9,1.83,3.21,97941.17647,111557.1429,102330.6122,1997333.333,
1607,0.75,1.91,1.83,3.21,97941.17647,112951.0791,102330.6122,1997333.333,
1608,0.75,1.9,1.82,3.22,97941.17647,111557.1429,101083.7838,2254000,
1609,0.75,1.91,1.83,3.21,97941.17647,112951.0791,102330.6122,1997333.333,
1610,0.75,1.91,1.83,3.21,97941.17647,112951.0791,102330.6122,1997333.333,
1611,0.74,1.91,1.84,3.21,96257.8125,112951.0791,103594.5205,1997333.333,
1612,0.76,1.92,1.84,3.21,99637.79528,114365.2174,103594.5205,1997333.333,
1613,0.74,1.92,1.82,3.22,96257.8125,114365.2174,101083.7838,2254000,
1614,0.75,1.91,1.82,3.2,97941.17647,112951.0791,101083.7838,1792000,
1615,0.75,1.92,1.83,3.22,97941.17647,114365.2174,102330.6122,2254000,
1616,0.76,1.92,1.82,3.22,99637.79528,114365.2174,101083.7838,2254000,
1617,0.74,1.91,1.82,3.22,96257.8125,112951.0791,101083.7838,2254000,
1618,0.74,1.92,1.82,3.21,96257.8125,114365.2174,101083.7838,1997333.333,
1619,0.74,1.92,1.82,3.22,96257.8125,114365.2174,101083.7838,2254000,
1620,0.74,1.91,1.83,3.22,96257.8125,112951.0791,102330.6122,2254000,
1621,0.75,1.91,1.82,3.21,97941.17647,112951.0791,101083.7838,1997333.333,
1622,0.75,1.92,1.81,3.21,97941.17647,114365.2174,99853.69128,1997333.333,
1623,0.74,1.92,1.83,3.22,96257.8125,114365.2174,102330.6122,2254000,
1624,0.75,1.92,1.82,3.21,97941.17647,114365.2174,101083.7838,1997333.333,
1625,0.75,1.91,1.82,3.21,97941.17647,112951.0791,101083.7838,1997333.333,
1626,0.76,1.92,1.83,3.21,99637.79528,114365.2174,102330.6122,1997333.333,
1627,0.75,1.92,1.82,3.21,97941.17647,114365.2174,101083.7838,1997333.333,
1628,0.75,1.92,1.83,3.21,97941.17647,114365.2174,102330.6122,1997333.333,
1629,0.75,1.92,1.85,3.21,97941.17647,114365.2174,104875.8621,1997333.333,
1630,0.74,1.93,1.83,3.21,96257.8125,115800,102330.6122,1997333.333,
1631,0.74,1.92,1.81,3.22,96257.8125,114365.2174,99853.69128,2254000,
1632,0.75,1.92,1.81,3.22,97941.17647,114365.2174,99853.69128,2254000,
1633,0.73,1.92,1.82,3.22,94587.54864,114365.2174,101083.7838,2254000,
1634,0.75,1.93,1.81,3.22,97941.17647,115800,99853.69128,2254000,
1635,0.75,1.91,1.82,3.22,97941.17647,112951.0791,101083.7838,2254000,
1636,0.75,1.93,1.8,3.19,97941.17647,115800,98640,1624000,
1637,0.74,1.92,1.82,3.21,96257.8125,114365.2174,101083.7838,1997333.333,
1638,0.74,1.92,1.81,3.2,96257.8125,114365.2174,99853.69128,1792000,
1639,0.75,1.92,1.82,3.22,97941.17647,114365.2174,101083.7838,2254000,
1640,0.75,1.93,1.8,3.22,97941.17647,115800,98640,2254000,
1641,0.74,1.92,1.81,3.21,96257.8125,114365.2174,99853.69128,1997333.333,
1642,0.75,1.92,1.8,3.21,97941.17647,114365.2174,98640,1997333.333,
1643,0.73,1.92,1.81,3.22,94587.54864,114365.2174,99853.69128,2254000,
1644,0.75,1.92,1.81,3.22,97941.17647,114365.2174,99853.69128,2254000,
1645,0.74,1.92,1.8,3.2,96257.8125,114365.2174,98640,1792000,
1646,0.74,1.93,1.79,3.21,96257.8125,115800,97442.38411,1997333.333,
1647,0.74,1.93,1.8,3.2,96257.8125,115800,98640,1792000,
1648,0.75,1.92,1.81,3.22,97941.17647,114365.2174,99853.69128,2254000,
1649,0.74,1.92,1.82,3.2,96257.8125,114365.2174,101083.7838,1792000,
1650,0.74,1.92,1.82,3.2,96257.8125,114365.2174,101083.7838,1792000,
1651,0.74,1.92,1.81,3.21,96257.8125,114365.2174,99853.69128,1997333.333,
1652,0.73,1.92,1.81,3.21,94587.54864,114365.2174,99853.69128,1997333.333,
1653,0.73,1.93,1.8,3.21,94587.54864,115800,98640,1997333.333,
1654,0.75,1.92,1.8,3.22,97941.17647,114365.2174,98640,2254000,
1655,0.73,1.93,1.81,3.22,94587.54864,115800,99853.69128,2254000,
1656,0.74,1.92,1.82,3.2,96257.8125,114365.2174,101083.7838,1792000,
1657,0.74,1.92,1.81,3.2,96257.8125,114365.2174,99853.69128,1792000,
1658,0.74,1.93,1.79,3.2,96257.8125,115800,97442.38411,1792000,
1659,0.73,1.93,1.82,3.22,94587.54864,115800,101083.7838,2254000,
1660,0.74,1.92,1.8,3.19,96257.8125,114365.2174,98640,1624000,
1661,0.74,1.92,1.8,3.21,96257.8125,114365.2174,98640,1997333.333,
1662,0.74,1.94,1.81,3.2,96257.8125,117255.8824,99853.69128,1792000,
1663,0.73,1.93,1.81,3.2,94587.54864,115800,99853.69128,1792000,
1664,0.73,1.94,1.8,3.22,94587.54864,117255.8824,98640,2254000,
1665,0.73,1.93,1.81,3.21,94587.54864,115800,99853.69128,1997333.333,
1666,0.73,1.93,1.79,3.21,94587.54864,115800,97442.38411,1997333.333,
1667,0.74,1.93,1.79,3.21,96257.8125,115800,97442.38411,1997333.333,
1668,0.74,1.93,1.8,3.22,96257.8125,115800,98640,2254000,
1669,0.73,1.94,1.8,3.23,94587.54864,117255.8824,98640,2584000,
1670,0.73,1.94,1.79,3.22,94587.54864,117255.8824,97442.38411,2254000,
1671,0.73,1.94,1.79,3.22,94587.54864,117255.8824,97442.38411,2254000,
1672,0.73,1.93,1.79,3.2,94587.54864,115800,97442.38411,1792000,
1673,0.74,1.93,1.79,3.22,96257.8125,115800,97442.38411,2254000,
1674,0.73,1.93,1.8,3.21,94587.54864,115800,98640,1997333.333,
1675,0.74,1.95,1.81,3.2,96257.8125,118733.3333,99853.69128,1792000,
1676,0.73,1.94,1.8,3.22,94587.54864,117255.8824,98640,2254000,
1677,0.73,1.94,1.8,3.21,94587.54864,117255.8824,98640,1997333.333,
1678,0.73,1.94,1.79,3.19,94587.54864,117255.8824,97442.38411,1624000,
1679,0.72,1.94,1.81,3.22,92930.23256,117255.8824,99853.69128,2254000,
1680,0.74,1.93,1.81,3.2,96257.8125,115800,99853.69128,1792000,
1681,0.73,1.95,1.8,3.21,94587.54864,118733.3333,98640,1997333.333,
1682,0.74,1.95,1.79,3.21,96257.8125,118733.3333,97442.38411,1997333.333,
1683,0.73,1.94,1.8,3.21,94587.54864,117255.8824,98640,1997333.333,
1684,0.73,1.94,1.8,3.21,94587.54864,117255.8824,98640,1997333.333,
1685,0.74,1.94,1.79,3.21,96257.8125,117255.8824,97442.38411,1997333.333,
1686,0.73,1.95,1.8,3.21,94587.54864,118733.3333,98640,1997333.333,
1687,0.73,1.93,1.8,3.22,94587.54864,115800,98640,2254000,
1688,0.73,1.95,1.81,3.2,94587.54864,118733.3333,99853.69128,1792000,
1689,0.73,1.94,1.8,3.2,94587.54864,117255.8824,98640,1792000,
1690,0.74,1.94,1.81,3.21,96257.8125,117255.8824,99853.69128,1997333.333,
1691,0.74,1.95,1.79,3.2,96257.8125,118733.3333,97442.38411,1792000,
1692,0.74,1.95,1.8,3.21,96257.8125,118733.3333,98640,1997333.333,
1693,0.74,1.93,1.8,3.2,96257.8125,115800,98640,1792000,
1694,0.74,1.95,1.79,3.21,96257.8125,118733.3333,97442.38411,1997333.333,
1695,0.74,1.95,1.79,3.21,96257.8125,118733.3333,97442.38411,1997333.333,
1696,0.73,1.95,1.79,3.21,94587.54864,118733.3333,97442.38411,1997333.333,
1697,0.74,1.94,1.79,3.22,96257.8125,117255.8824,97442.38411,2254000,
1698,0.74,1.95,1.79,3.22,96257.8125,118733.3333,97442.38411,2254000,
1699,0.74,1.95,1.79,3.21,96257.8125,118733.3333,97442.38411,1997333.333,
1700,0.73,1.95,1.78,3.21,94587.54864,118733.3333,96260.52632,1997333.333,
1701,0.75,1.95,1.79,3.2,97941.17647,118733.3333,97442.38411,1792000,
1702,0.75,1.95,1.8,3.21,97941.17647,118733.3333,98640,1997333.333,
1703,0.74,1.94,1.81,3.2,96257.8125,117255.8824,99853.69128,1792000,
1704,0.73,1.95,1.79,3.22,94587.54864,118733.3333,97442.38411,2254000,
1705,0.75,1.94,1.79,3.2,97941.17647,117255.8824,97442.38411,1792000,
1706,0.73,1.95,1.79,3.21,94587.54864,118733.3333,97442.38411,1997333.333,
1707,0.73,1.95,1.8,3.19,94587.54864,118733.3333,98640,1624000,
1708,0.74,1.94,1.8,3.22,96257.8125,117255.8824,98640,2254000,
1709,0.74,1.96,1.8,3.21,96257.8125,120232.8358,98640,1997333.333,
1710,0.73,1.96,1.8,3.22,94587.54864,120232.8358,98640,2254000,
1711,0.74,1.96,1.81,3.22,96257.8125,120232.8358,99853.69128,2254000,
1712,0.73,1.95,1.8,3.22,94587.54864,118733.3333,98640,2254000,
1713,0.74,1.94,1.8,3.21,96257.8125,117255.8824,98640,1997333.333,
1714,0.73,1.96,1.81,3.22,94587.54864,120232.8358,99853.69128,2254000,
1715,0.73,1.96,1.81,3.22,94587.54864,120232.8358,99853.69128,2254000,
1716,0.73,1.95,1.8,3.21,94587.54864,118733.3333,98640,1997333.333,
1717,0.74,1.96,1.79,3.21,96257.8125,120232.8358,97442.38411,1997333.333,
1718,0.73,1.95,1.79,3.23,94587.54864,118733.3333,97442.38411,2584000,
1719,0.73,1.96,1.8,3.21,94587.54864,120232.8358,98640,1997333.333,
1720,0.73,1.95,1.79,3.23,94587.54864,118733.3333,97442.38411,2584000,
1721,0.73,1.95,1.79,3.21,94587.54864,118733.3333,97442.38411,1997333.333,
1722,0.73,1.96,1.79,3.23,94587.54864,120232.8358,97442.38411,2584000,
1723,0.74,1.95,1.81,3.21,96257.8125,118733.3333,99853.69128,1997333.333,
1724,0.75,1.95,1.82,3.21,97941.17647,118733.3333,101083.7838,1997333.333,
1725,0.74,1.96,1.82,3.22,96257.8125,120232.8358,101083.7838,2254000,
1726,0.73,1.95,1.82,3.21,94587.54864,118733.3333,101083.7838,1997333.333,
1727,0.73,1.96,1.81,3.23,94587.54864,120232.8358,99853.69128,2584000,
1728,0.73,1.96,1.81,3.21,94587.54864,120232.8358,99853.69128,1997333.333,
1729,0.73,1.96,1.79,3.23,94587.54864,120232.8358,97442.38411,2584000,
1730,0.74,1.97,1.78,3.21,96257.8125,121754.8872,96260.52632,1997333.333,
1731,0.74,1.95,1.78,3.21,96257.8125,118733.3333,96260.52632,1997333.333,
1732,0.74,1.97,1.79,3.21,96257.8125,121754.8872,97442.38411,1997333.333,
1733,0.73,1.97,1.79,3.21,94587.54864,121754.8872,97442.38411,1997333.333,
1734,0.74,1.97,1.79,3.21,96257.8125,121754.8872,97442.38411,1997333.333,
1735,0.72,1.97,1.79,3.22,92930.23256,121754.8872,97442.38411,2254000,
1736,0.73,1.96,1.78,3.2,94587.54864,120232.8358,96260.52632,1792000,
1737,0.74,1.97,1.79,3.2,96257.8125,121754.8872,97442.38411,1792000,
1738,0.73,1.96,1.78,3.22,94587.54864,120232.8358,96260.52632,2254000,
1739,0.73,1.96,1.77,3.21,94587.54864,120232.8358,95094.11765,1997333.333,
1740,0.73,1.97,1.78,3.21,94587.54864,121754.8872,96260.52632,1997333.333,
1741,0.73,1.97,1.78,3.22,94587.54864,121754.8872,96260.52632,2254000,
1742,0.73,1.97,1.79,3.21,94587.54864,121754.8872,97442.38411,1997333.333,
1743,0.74,1.97,1.78,3.21,96257.8125,121754.8872,96260.52632,1997333.333,
1744,0.73,1.97,1.78,3.22,94587.54864,121754.8872,96260.52632,2254000,
1745,0.73,1.97,1.82,3.22,94587.54864,121754.8872,101083.7838,2254000,
1746,0.74,1.97,1.79,3.21,96257.8125,121754.8872,97442.38411,1997333.333,
1747,0.74,1.97,1.79,3.21,96257.8125,121754.8872,97442.38411,1997333.333,
1748,0.73,1.97,1.8,3.2,94587.54864,121754.8872,98640,1792000,
1749,0.75,1.97,1.8,3.22,97941.17647,121754.8872,98640,2254000,
1750,0.73,1.98,1.8,3.21,94587.54864,123300,98640,1997333.333,
1751,0.75,1.98,1.8,3.22,97941.17647,123300,98640,2254000,
1752,0.75,1.97,1.79,3.22,97941.17647,121754.8872,97442.38411,2254000,
1753,0.75,1.98,1.8,3.21,97941.17647,123300,98640,1997333.333,
1754,0.73,1.98,1.78,3.22,94587.54864,123300,96260.52632,2254000,
1755,0.74,1.98,1.79,3.21,96257.8125,123300,97442.38411,1997333.333,
1756,0.74,1.98,1.79,3.21,96257.8125,123300,97442.38411,1997333.333,
1757,0.72,1.98,1.78,3.23,92930.23256,123300,96260.52632,2584000,
1758,0.72,1.98,1.77,3.21,92930.23256,123300,95094.11765,1997333.333,
1759,0.74,1.99,1.78,3.2,96257.8125,124868.7023,96260.52632,1792000,
1760,0.72,1.98,1.77,3.22,92930.23256,123300,95094.11765,2254000,
1761,0.73,1.98,1.77,3.2,94587.54864,123300,95094.11765,1792000,
1762,0.73,1.98,1.78,3.2,94587.54864,123300,96260.52632,1792000,
1763,0.73,1.99,1.77,3.2,94587.54864,124868.7023,95094.11765,1792000,
1764,0.73,1.99,1.77,3.2,94587.54864,124868.7023,95094.11765,1792000,
1765,0.72,1.98,1.77,3.22,92930.23256,123300,95094.11765,2254000,
1766,0.73,1.98,1.77,3.19,94587.54864,123300,95094.11765,1624000,
1767,0.72,2,1.77,3.22,92930.23256,126461.5385,95094.11765,2254000,
1768,0.72,1.98,1.76,3.22,92930.23256,123300,93942.85714,2254000,
1769,0.73,1.99,1.78,3.21,94587.54864,124868.7023,96260.52632,1997333.333,
1770,0.72,1.99,1.78,3.21,92930.23256,124868.7023,96260.52632,1997333.333,
1771,0.72,1.98,1.76,3.21,92930.23256,123300,93942.85714,1997333.333,
1772,0.73,2,1.77,3.21,94587.54864,126461.5385,95094.11765,1997333.333,
1773,0.72,1.99,1.75,3.23,92930.23256,124868.7023,92806.45161,2584000,
1774,0.72,2,1.76,3.21,92930.23256,126461.5385,93942.85714,1997333.333,
1775,0.73,1.98,1.77,3.21,94587.54864,123300,95094.11765,1997333.333,
1776,0.73,1.99,1.75,3.21,94587.54864,124868.7023,92806.45161,1997333.333,
1777,0.72,2,1.77,3.22,92930.23256,126461.5385,95094.11765,2254000,
1778,0.73,2,1.76,3.22,94587.54864,126461.5385,93942.85714,2254000,
1779,0.72,1.99,1.74,3.21,92930.23256,124868.7023,91684.61538,1997333.333,
1780,0.73,2,1.76,3.2,94587.54864,126461.5385,93942.85714,1792000,
1781,0.72,2,1.75,3.22,92930.23256,126461.5385,92806.45161,2254000,
1782,0.73,2,1.75,3.22,94587.54864,126461.5385,92806.45161,2254000,
1783,0.72,1.99,1.75,3.21,92930.23256,124868.7023,92806.45161,1997333.333,
1784,0.73,2,1.77,3.21,94587.54864,126461.5385,95094.11765,1997333.333,
1785,0.73,1.99,1.75,3.22,94587.54864,124868.7023,92806.45161,2254000,
1786,0.72,2,1.76,3.21,92930.23256,126461.5385,93942.85714,1997333.333,
1787,0.72,2.01,1.75,3.22,92930.23256,128079.0698,92806.45161,2254000,
1788,0.73,2,1.75,3.21,94587.54864,126461.5385,92806.45161,1997333.333,
1789,0.73,2,1.76,3.22,94587.54864,126461.5385,93942.85714,2254000,
1790,0.73,2.01,1.75,3.21,94587.54864,128079.0698,92806.45161,1997333.333,
1791,0.73,2.01,1.75,3.21,94587.54864,128079.0698,92806.45161,1997333.333,
1792,0.73,2.01,1.77,3.19,94587.54864,128079.0698,95094.11765,1624000,
1793,0.73,2.01,1.76,3.22,94587.54864,128079.0698,93942.85714,2254000,
1794,0.72,2,1.76,3.21,92930.23256,126461.5385,93942.85714,1997333.333,
1795,0.73,2.01,1.77,3.21,94587.54864,128079.0698,95094.11765,1997333.333,
1796,0.72,2.02,1.76,3.22,92930.23256,129721.875,93942.85714,2254000,
1797,0.73,2,1.75,3.22,94587.54864,126461.5385,92806.45161,2254000,
1798,0.73,2.02,1.75,3.21,94587.54864,129721.875,92806.45161,1997333.333,
1799,0.71,2.01,1.76,3.21,91285.71429,128079.0698,93942.85714,1997333.333,
1800,0.72,2.01,1.77,3.22,92930.23256,128079.0698,95094.11765,2254000,
1801,0.73,2.01,1.76,3.22,94587.54864,128079.0698,93942.85714,2254000,
1802,0.72,2.02,1.76,3.22,92930.23256,129721.875,93942.85714,2254000,
1803,0.71,2.01,1.77,3.21,91285.71429,128079.0698,95094.11765,1997333.333,
1804,0.72,2.02,1.76,3.23,92930.23256,129721.875,93942.85714,2584000,
1805,0.72,2.01,1.75,3.21,92930.23256,128079.0698,92806.45161,1997333.333,
1806,0.72,2.02,1.77,3.22,92930.23256,129721.875,95094.11765,2254000,
1807,0.72,2.02,1.76,3.22,92930.23256,129721.875,93942.85714,2254000,
1808,0.72,2.02,1.75,3.22,92930.23256,129721.875,92806.45161,2254000,
1809,0.72,2.01,1.77,3.21,92930.23256,128079.0698,95094.11765,1997333.333,
1810,0.71,2.02,1.77,3.2,91285.71429,129721.875,95094.11765,1792000,
1811,0.71,2.02,1.75,3.21,91285.71429,129721.875,92806.45161,1997333.333,
1812,0.73,2.02,1.75,3.22,94587.54864,129721.875,92806.45161,2254000,
1813,0.72,2.03,1.76,3.2,92930.23256,131390.5512,93942.85714,1792000,
1814,0.72,2.04,1.76,3.21,92930.23256,133085.7143,93942.85714,1997333.333,
1815,0.71,2.02,1.75,3.21,91285.71429,129721.875,92806.45161,1997333.333,
1816,0.72,2.03,1.75,3.22,92930.23256,131390.5512,92806.45161,2254000,
1817,0.71,2.02,1.75,3.22,91285.71429,129721.875,92806.45161,2254000,
1818,0.71,2.02,1.75,3.22,91285.71429,129721.875,92806.45161,2254000,
1819,0.71,2.04,1.76,3.2,91285.71429,133085.7143,93942.85714,1792000,
1820,0.71,2.03,1.75,3.22,91285.71429,131390.5512,92806.45161,2254000,
1821,0.71,2.02,1.77,3.2,91285.71429,129721.875,95094.11765,1792000,
1822,0.7,2.04,1.76,3.21,89653.84615,133085.7143,93942.85714,1997333.333,
1823,0.71,2.03,1.76,3.21,91285.71429,131390.5512,93942.85714,1997333.333,
1824,0.71,2.03,1.76,3.23,91285.71429,131390.5512,93942.85714,2584000,
1825,0.71,2.04,1.75,3.21,91285.71429,133085.7143,92806.45161,1997333.333,
1826,0.71,2.03,1.75,3.21,91285.71429,131390.5512,92806.45161,1997333.333,
1827,0.71,2.05,1.75,3.23,91285.71429,134808,92806.45161,2584000,
1828,0.7,2.05,1.75,3.22,89653.84615,134808,92806.45161,2254000,
1829,0.71,2.04,1.75,3.22,91285.71429,133085.7143,92806.45161,2254000,
